Date,Ptf_rdt,Ptf_rdt_cum,Ptf_value,roll_vol,vol_ewma,"VaR Norm(95%, 1Y)"
2023-12-25,0.0,0.986008748007238,1478797.7885463885,0.06978612606064842,0.0487667128722831,-0.08021410454247589
2023-12-26,-2.012876884584496e-06,0.9860067632930212,1478794.811908503,0.06936155860384435,0.04728108117187779,-0.07777045785175014
2023-12-27,0.0020867695367592057,0.9880643321696996,1481880.7158731113,0.06936256602876306,0.04655332700379312,-0.07657340876884701
2023-12-28,0.0016193533052030397,0.9896643574117518,1484280.404308277,0.0691361171975932,0.045572235792767285,-0.07495965733202095
2023-12-29,0.0,0.9896643574117518,1484280.404308277,0.06911431802376232,0.04418392175157255,-0.07267608394601414
2024-01-01,-0.0036916351460487802,0.9860108776871389,1478800.982601141,0.069045875896259,0.04517901786521418,-0.07431287139770289
2024-01-02,-0.006231879200577805,0.979866177006937,1469585.2735158752,0.06935752640209271,0.050058767097108756,-0.08233934462039834
2024-01-03,-0.0034157217175267594,0.9765192268258645,1464565.5791813694,0.06942875058965468,0.050318333816136054,-0.0827662938796263
2024-01-04,-0.0011036503103056276,0.9754414910781586,1462949.2109254429,0.06938302096749677,0.04897382395305027,-0.0805547719548576
2024-01-05,0.004604339888165422,0.9799327552441013,1469685.126331667,0.06891794838232299,0.05074517017312717,-0.08346837720953788
2024-01-08,0.0020840718954823695,0.9819750055587682,1472748.0557986633,0.0688869466678418,0.049862204842036344,-0.08201602848222073
2024-01-09,0.0015856991875980255,0.9835321225273242,1475083.3911942798,0.06877506107493751,0.048734827519476706,-0.08016165780426567
2024-01-10,0.003920072362981846,0.9873876396189484,1480865.8248291938,0.06886155334914174,0.04964803072064147,-0.08166374340184523
2024-01-11,0.0022667221991090063,0.9896257731007986,1484222.536268236,0.06881427022411399,0.04893585929451035,-0.08049232564856225
2024-01-12,-0.001741753833828674,0.9879020886164446,1481637.385975436,0.06828604362599865,0.04792603312147875,-0.0788313094052607
2024-01-15,-0.0009551993246978293,0.9869584452085306,1480222.1269449054,0.0682541602777256,0.04661422449846662,-0.07667357623383297
2024-01-16,-0.007534814261784406,0.9795218966397848,1469068.928152192,0.06856355957695728,0.053860253681907284,-0.08859223361721157
2024-01-17,0.006694281823822196,0.9860790922684964,1478903.2895758632,0.06884912958284016,0.05834766539157619,-0.09597336904348497
2024-01-18,0.003193957431310072,0.9892285869131069,1483626.843727793,0.06865486614680413,0.05791742033067258,-0.09526567889457971
2024-01-19,0.00534008305361741,0.9945111497262354,1491549.5342938756,0.06788388991898425,0.059869281384897235,-0.09847620462892646
2024-01-22,0.0008853760074412025,0.9953916660373359,1492870.1164654496,0.06784918687516057,0.058147428322038654,-0.09564400837340602
2024-01-23,0.0030518466113683734,0.9984294487203164,1497426.127071598,0.06784252439880395,0.05761145865269212,-0.0947624167188454
2024-01-24,0.004449969033919774,1.0028724288496753,1504089.626967649,0.06791751424386881,0.058475165407190666,-0.09618308790660482
2024-01-25,0.0019577403696481523,1.0048357926892415,1507034.2439499327,0.06792859747052908,0.05720258216631021,-0.09408987474724494
2024-01-26,0.006183501213709409,1.0110491960329142,1516352.992026499,0.06817415868551528,0.06044775325195779,-0.0994277061775504
2024-01-29,-7.710304200869798e-05,1.0109712410642797,1516236.0765980547,0.06786933591327893,0.058607037248060746,-0.09639999778235274
2024-01-30,-0.0015373064304182566,1.0094170684744237,1513905.1571274686,0.06783024015167557,0.057135198945628324,-0.09397903921231067
2024-01-31,0.001256361726571765,1.0106852614454032,1515807.169624543,0.06776527215322925,0.05560963185362658,-0.09146970464787378
2024-02-01,0.003199419372520215,1.0139188674503923,1520656.8724480448,0.06781006726957879,0.05533225011409235,-0.09101345228755081
2024-02-02,0.0009615581059370747,1.0148938093561517,1522119.072390096,0.06774664535364343,0.053776744725867756,-0.08845487360798703
2024-02-05,0.0008274505575990634,1.0157335838046073,1523378.5506652775,0.0676986355539143,0.05223767072491387,-0.08592332215537131
2024-02-06,0.0020342697562842254,1.0177998599145832,1526477.513578268,0.06771259146570138,0.05126029828248991,-0.08431568754856783
2024-02-07,0.0011437690959553183,1.018963987940221,1528223.4513839693,0.0672872765715445,0.04989730515019029,-0.08207376335139485
2024-02-08,0.00017972870630834776,1.0191471250195483,1528498.1170078365,0.06722956651352162,0.04838227977833955,-0.07958176837358268
2024-02-09,0.0021580665379626646,1.0213465123273138,1531796.71764749,0.06701946733053153,0.04765303600827835,-0.07838226911346574
2024-02-12,-0.005894198626837575,1.0153264931168287,1522768.0035377378,0.06686187184604499,0.05157378832923211,-0.08483133278896493
2024-02-13,0.0048516628895699,1.0202525149842807,1530155.9605499262,0.06691517169470508,0.05344313232064704,-0.08790613003326372
2024-02-14,0.003191498888880001,1.02350864975223,1535039.4515978345,0.0668778065219168,0.05328044222273826,-0.08763852863564937
2024-02-15,3.0704008274507486e-05,1.0235400755702813,1535086.583461858,0.06682435394345976,0.051657443162280034,-0.08496893274451583
2024-02-16,0.0012575086192522175,1.024827186037461,1537016.9680718598,0.06682777853716322,0.05032188017875971,-0.08277212712705029
2024-02-19,-0.004642003633629023,1.0200699345160333,1529882.129721121,0.06644381554629641,0.05202079060165275,-0.08556658609801157
2024-02-20,-0.0016499155367408341,1.0183869052825132,1527357.9534259122,0.06647590737547608,0.050842431871277155,-0.08362835846650334
2024-02-21,0.011410734314042357,1.0300074476875918,1544786.2292348947,0.06736803887022852,0.06632158887109621,-0.10908930599980698
2024-02-22,0.0033366469391362275,1.0334442188852062,1549940.6354782912,0.06734781994542657,0.06559705877443804,-0.10789756004248328
2024-02-23,-0.003073844984605274,1.0302675715561167,1545176.3582294905,0.0673711469308411,0.06471211109852745,-0.10644195064809948
2024-02-26,-0.0010748777025148199,1.0291601599158269,1543515.4826155766,0.06502751525613192,0.06287977585473933,-0.10342802737656359
2024-02-27,-0.0009956765154071935,1.028135449314006,1541978.6404983688,0.0641819154136764,0.061087016025298466,-0.10047919986885487
2024-02-28,0.0033631411277063525,1.031593213928447,1547164.5322822738,0.06396009199978107,0.06065265091724218,-0.09976473284544732
